city,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max,cloudcover_mean,weathercode,country,continent,latitude,longitude,coastal_city,date,month,day_of_week,day_of_year,week_of_year,is_weekend,season,temp_range,heavy_rain_flag,heatwave_flag,high_wind_flag,temp_lag_1,temp_lag_7,temp_7d_avg,precip_7d_sum
Amsterdam,13.9,3.7,8.6,12.2,1.7,0.0,0.0,0.0,10.8,27.4,31,3,Netherlands,Europe,52.3676,4.9041,0,2026-04-25,4,5,115,17,1,Spring,10.2,0,0,0,8.7,11.4,8.885714285714286,3.2999999999999985
Amsterdam,13.6,4.6,9.0,12.1,2.5,0.0,0.0,0.0,9.7,25.9,49,3,Netherlands,Europe,52.3676,4.9041,0,2026-04-26,4,6,116,17,1,Spring,9.0,0,0,0,8.6,9.3,8.842857142857143,1.7999999999999985
Amsterdam,14.1,5.0,9.6,12.3,2.8,0.0,0.0,0.0,13.8,29.5,99,3,Netherlands,Europe,52.3676,4.9041,0,2026-04-27,4,0,117,18,0,Spring,9.1,0,0,0,9.0,7.9,9.085714285714284,0.2999999999999982
Amsterdam,16.3,7.7,11.7,12.7,4.6,0.1,0.1,0.0,21.8,49.3,56,51,Netherlands,Europe,52.3676,4.9041,0,2026-04-28,4,1,118,18,0,Spring,8.600000000000001,0,0,0,9.6,8.7,9.514285714285714,0.0999999999999982
Amsterdam,16.7,7.5,12.3,12.4,3.0,0.0,0.0,0.0,21.4,49.7,3,2,Netherlands,Europe,52.3676,4.9041,0,2026-04-29,4,2,119,18,0,Spring,9.2,0,0,0,11.7,9.9,9.857142857142858,0.0999999999999982
Amsterdam,19.9,8.1,14.0,15.2,4.1,0.0,0.0,0.0,18.8,43.9,2,1,Netherlands,Europe,52.3676,4.9041,0,2026-04-30,4,3,120,18,0,Spring,11.8,0,0,0,12.3,9.1,10.55714285714286,0.0999999999999982
Amsterdam,22.9,9.6,16.4,19.7,6.2,0.0,0.0,0.0,15.3,36.7,0,0,Netherlands,Europe,52.3676,4.9041,0,2026-05-01,5,4,121,18,0,Spring,13.3,0,0,0,14.0,8.7,11.657142857142857,0.0999999999999982
Amsterdam,20.0,10.1,15.6,20.0,7.8,0.4,0.4,0.0,12.6,34.9,51,51,Netherlands,Europe,52.3676,4.9041,0,2026-05-02,5,5,122,18,1,Spring,9.9,0,0,0,16.4,8.6,12.657142857142857,0.4999999999999982
Amsterdam,17.6,13.0,14.9,17.1,12.2,4.1,4.1,0.0,13.8,31.3,97,55,Netherlands,Europe,52.3676,4.9041,0,2026-05-03,5,6,123,18,1,Spring,4.600000000000001,0,0,0,15.6,9.0,13.5,4.599999999999998
Amsterdam,18.0,9.9,13.7,18.2,8.2,3.4,3.4,0.0,13.1,31.7,90,55,Netherlands,Europe,52.3676,4.9041,0,2026-05-04,5,0,124,19,0,Spring,8.1,0,0,0,14.9,9.6,14.085714285714284,7.999999999999998
Amsterdam,14.6,8.4,10.8,12.6,6.2,0.3,0.3,0.0,15.9,37.1,80,51,Netherlands,Europe,52.3676,4.9041,0,2026-05-05,5,1,125,19,0,Spring,6.199999999999999,0,0,0,13.7,11.7,13.957142857142856,8.199999999999998
Athens,17.2,9.6,13.2,14.9,4.0,16.2,16.2,0.0,27.6,70.2,31,63,Greece,Europe,37.9838,23.7275,1,2026-01-08,1,3,8,2,0,Winter,7.6,0,0,0,16.5,4.2,13.8,21.3
Athens,12.6,5.8,9.6,9.6,2.0,0.0,0.0,0.0,21.4,54.7,22,3,Greece,Europe,37.9838,23.7275,1,2026-01-09,1,4,9,2,0,Winter,6.8,0,0,0,13.2,5.9,14.328571428571433,21.3
Athens,18.0,9.5,13.8,13.1,7.7,2.0,2.0,0.0,32.9,82.4,37,61,Greece,Europe,37.9838,23.7275,1,2026-01-10,1,5,10,2,1,Winter,8.5,0,0,0,9.6,14.5,14.22857142857143,23.3
Athens,12.9,7.7,10.2,8.8,4.2,0.0,0.0,0.0,17.3,50.0,38,3,Greece,Europe,37.9838,23.7275,1,2026-01-11,1,6,11,2,1,Winter,5.2,0,0,0,13.8,15.7,13.442857142857145,23.3
Athens,7.2,3.8,5.3,3.5,-1.9,0.0,0.0,0.0,22.0,54.7,39,3,Greece,Europe,37.9838,23.7275,1,2026-01-12,1,0,12,3,0,Winter,3.4000000000000004,0,0,0,10.2,15.0,12.05714285714286,21.4
Athens,9.9,-0.1,5.7,6.2,-3.7,0.0,0.0,0.0,11.3,37.4,1,0,Greece,Europe,37.9838,23.7275,1,2026-01-13,1,1,13,3,0,Winter,10.0,0,0,0,5.3,15.8,10.614285714285714,20.8
Athens,14.1,3.8,9.6,11.5,1.0,0.0,0.0,0.0,7.6,23.0,2,1,Greece,Europe,37.9838,23.7275,1,2026-01-14,1,2,14,3,0,Winter,10.3,0,0,0,5.7,16.5,9.62857142857143,18.2
Athens,15.1,6.6,10.5,13.3,4.6,0.0,0.0,0.0,8.8,24.5,1,0,Greece,Europe,37.9838,23.7275,1,2026-01-15,1,3,15,3,0,Winter,8.5,0,0,0,9.6,13.2,9.242857142857142,2.0
Athens,15.4,6.5,11.2,13.1,4.7,0.0,0.0,0.0,8.4,25.9,41,3,Greece,Europe,37.9838,23.7275,1,2026-01-16,1,4,16,3,0,Winter,8.9,0,0,0,10.5,9.6,9.471428571428572,2.0
Athens,10.1,6.7,9.1,8.4,3.9,0.3,0.3,0.0,21.3,52.9,76,51,Greece,Europe,37.9838,23.7275,1,2026-01-17,1,5,17,3,1,Winter,3.3999999999999995,0,0,0,11.2,13.8,8.799999999999999,0.3
Athens,7.3,5.1,6.0,3.5,1.1,0.0,0.0,0.0,18.2,44.3,76,3,Greece,Europe,37.9838,23.7275,1,2026-01-18,1,6,18,3,1,Winter,2.2,0,0,0,9.1,10.2,8.2,0.3
Athens,7.3,3.8,5.0,2.4,0.1,0.0,0.0,0.0,17.5,46.8,79,3,Greece,Europe,37.9838,23.7275,1,2026-01-19,1,0,19,4,0,Winter,3.5,0,0,0,6.0,5.3,8.157142857142857,0.3
Athens,9.2,4.4,6.6,4.4,0.3,0.0,0.0,0.0,22.8,56.5,78,3,Greece,Europe,37.9838,23.7275,1,2026-01-20,1,1,20,4,0,Winter,4.799999999999999,0,0,0,5.0,5.7,8.285714285714286,0.3
Athens,13.0,7.7,9.4,9.9,4.1,42.4,42.4,0.0,31.8,70.9,99,63,Greece,Europe,37.9838,23.7275,1,2026-01-21,1,2,21,4,0,Winter,5.3,1,0,0,6.6,9.6,8.257142857142856,42.7
Athens,14.0,7.5,10.0,12.9,5.0,15.1,15.1,0.0,10.8,33.1,98,63,Greece,Europe,37.9838,23.7275,1,2026-01-22,1,3,22,4,0,Winter,6.5,0,0,0,9.4,10.5,8.185714285714285,57.8
Athens,13.9,7.0,10.6,13.0,5.3,0.4,0.4,0.0,8.8,20.2,66,51,Greece,Europe,37.9838,23.7275,1,2026-01-23,1,4,23,4,0,Winter,6.9,0,0,0,10.0,11.2,8.1,58.2
Athens,14.6,9.2,11.9,14.0,8.0,0.6,0.6,0.0,7.7,24.5,56,51,Greece,Europe,37.9838,23.7275,1,2026-01-24,1,5,24,4,1,Winter,5.4,0,0,0,10.6,9.1,8.5,58.5
Athens,15.8,10.1,13.0,13.9,9.3,0.7,0.7,0.0,18.4,45.0,95,53,Greece,Europe,37.9838,23.7275,1,2026-01-25,1,6,25,4,1,Winter,5.700000000000001,0,0,0,11.9,6.0,9.5,59.2
Athens,14.5,9.9,12.5,12.6,7.3,26.1,26.1,0.0,20.7,54.0,80,63,Greece,Europe,37.9838,23.7275,1,2026-01-26,1,0,26,5,0,Winter,4.6,1,0,0,13.0,5.0,10.571428571428571,85.3
Athens,15.1,8.0,11.0,13.2,6.4,1.3,1.3,0.0,10.3,26.6,30,55,Greece,Europe,37.9838,23.7275,1,2026-01-27,1,1,27,5,0,Winter,7.1,0,0,0,12.5,6.6,11.2,86.6
Athens,14.3,8.1,11.4,12.7,6.6,0.2,0.2,0.0,13.8,32.4,45,51,Greece,Europe,37.9838,23.7275,1,2026-01-28,1,2,28,5,0,Winter,6.200000000000001,0,0,0,11.0,9.4,11.485714285714286,44.400000000000006
Athens,15.9,12.0,14.0,14.0,10.9,12.9,12.9,0.0,27.9,68.8,80,63,Greece,Europe,37.9838,23.7275,1,2026-01-29,1,3,29,5,0,Winter,3.9,0,0,0,11.4,10.0,12.05714285714286,42.2
Athens,15.2,11.1,12.7,12.6,7.6,0.0,0.0,0.0,22.7,53.3,40,3,Greece,Europe,37.9838,23.7275,1,2026-01-30,1,4,30,5,0,Winter,4.1,0,0,0,14.0,10.6,12.357142857142858,41.8
Athens,15.3,9.1,11.8,13.2,7.3,0.5,0.5,0.0,13.9,39.2,53,51,Greece,Europe,37.9838,23.7275,1,2026-01-31,1,5,31,5,1,Winter,6.200000000000001,0,0,0,12.7,11.9,12.342857142857143,41.7
Athens,14.0,10.6,12.3,13.1,8.9,19.7,19.7,0.0,26.1,63.0,87,63,Greece,Europe,37.9838,23.7275,1,2026-02-01,2,6,32,5,1,Winter,3.4000000000000004,0,0,0,11.8,13.0,12.242857142857144,60.7
Athens,13.4,8.5,10.4,10.9,5.0,8.9,8.9,0.0,18.0,45.7,46,63,Greece,Europe,37.9838,23.7275,1,2026-02-02,2,0,33,6,0,Winter,4.9,0,0,0,12.3,12.5,11.942857142857145,43.49999999999999
Athens,14.1,5.6,10.0,12.9,4.2,0.0,0.0,0.0,6.4,20.2,30,3,Greece,Europe,37.9838,23.7275,1,2026-02-03,2,1,34,6,0,Winter,8.5,0,0,0,10.4,11.0,11.8,42.2
Athens,15.3,9.6,12.5,13.2,8.1,0.0,0.0,0.0,16.7,42.8,55,3,Greece,Europe,37.9838,23.7275,1,2026-02-04,2,2,35,6,0,Winter,5.700000000000001,0,0,0,10.0,11.4,11.957142857142856,41.99999999999999
Athens,15.3,11.9,13.5,13.1,10.2,13.7,13.7,0.0,24.1,62.3,92,63,Greece,Europe,37.9838,23.7275,1,2026-02-05,2,3,36,6,0,Winter,3.4000000000000004,0,0,0,12.5,14.0,11.885714285714286,42.8
Athens,15.6,9.4,12.3,14.9,8.5,0.9,0.9,0.0,11.3,27.7,43,53,Greece,Europe,37.9838,23.7275,1,2026-02-06,2,4,37,6,0,Winter,6.199999999999999,0,0,0,13.5,12.7,11.828571428571427,43.7
Athens,18.4,11.8,14.3,16.5,10.1,0.0,0.0,0.0,14.1,36.0,15,3,Greece,Europe,37.9838,23.7275,1,2026-02-07,2,5,38,6,1,Winter,6.599999999999998,0,0,0,12.3,11.8,12.185714285714283,43.2
Athens,16.9,11.3,13.5,13.8,10.3,0.0,0.0,0.0,17.5,46.4,40,3,Greece,Europe,37.9838,23.7275,1,2026-02-08,2,6,39,6,1,Winter,5.599999999999998,0,0,0,14.3,12.3,12.357142857142858,23.5
Athens,15.6,9.6,12.1,14.7,8.8,3.3,3.3,0.0,5.7,18.4,70,61,Greece,Europe,37.9838,23.7275,1,2026-02-09,2,0,40,7,0,Winter,6.0,0,0,0,13.5,10.4,12.599999999999998,17.9
Athens,13.4,8.9,10.9,11.5,6.5,4.9,4.9,0.0,10.9,28.8,62,61,Greece,Europe,37.9838,23.7275,1,2026-02-10,2,1,41,7,0,Winter,4.5,0,0,0,12.1,10.0,12.728571428571428,22.8
Athens,14.1,8.8,11.4,12.6,6.8,0.8,0.8,0.0,16.3,37.4,81,51,Greece,Europe,37.9838,23.7275,1,2026-02-11,2,2,42,7,0,Winter,5.299999999999999,0,0,0,10.9,12.5,12.571428571428571,23.6
Athens,16.5,9.5,13.1,14.9,8.9,11.7,11.7,0.0,24.6,51.8,84,63,Greece,Europe,37.9838,23.7275,1,2026-02-12,2,3,43,7,0,Winter,7.0,0,0,0,11.4,13.5,12.514285714285714,21.6
Athens,15.0,9.0,12.1,13.1,7.8,0.4,0.4,0.0,14.9,44.3,51,51,Greece,Europe,37.9838,23.7275,1,2026-02-13,2,4,44,7,0,Winter,6.0,0,0,0,13.1,12.3,12.485714285714286,21.1
Athens,16.8,10.8,14.0,16.2,9.8,0.0,0.0,0.0,13.0,31.7,11,2,Greece,Europe,37.9838,23.7275,1,2026-02-14,2,5,45,7,1,Winter,6.0,0,0,0,12.1,14.3,12.44285714285714,21.1
Athens,18.5,13.6,15.8,17.5,11.6,3.5,3.5,0.0,24.3,63.7,29,61,Greece,Europe,37.9838,23.7275,1,2026-02-15,2,6,46,7,1,Winter,4.9,0,0,0,14.0,13.5,12.771428571428572,24.6
Athens,15.6,10.9,12.9,14.7,9.9,3.0,3.0,0.0,12.6,31.3,39,61,Greece,Europe,37.9838,23.7275,1,2026-02-16,2,0,47,8,0,Winter,4.699999999999999,0,0,0,15.8,12.1,12.885714285714286,24.3
Athens,14.2,10.0,11.7,11.9,6.3,2.0,2.0,0.0,20.5,52.2,92,53,Greece,Europe,37.9838,23.7275,1,2026-02-17,2,1,48,8,0,Winter,4.199999999999999,0,0,0,12.9,10.9,13.0,21.4
Athens,14.3,8.4,10.7,10.1,3.8,0.0,0.0,0.0,18.3,46.1,7,3,Greece,Europe,37.9838,23.7275,1,2026-02-18,2,2,49,8,0,Winter,5.9,0,0,0,11.7,11.4,12.9,20.6
Athens,14.6,4.4,9.7,12.3,2.3,0.0,0.0,0.0,12.1,32.0,1,0,Greece,Europe,37.9838,23.7275,1,2026-02-19,2,3,50,8,0,Winter,10.2,0,0,0,10.7,13.1,12.414285714285716,8.9
Athens,15.8,9.6,12.5,11.8,8.0,20.1,20.1,0.0,28.8,70.9,49,63,Greece,Europe,37.9838,23.7275,1,2026-02-20,2,4,51,8,0,Winter,6.200000000000001,1,0,0,9.7,12.1,12.471428571428572,28.6
Athens,15.4,7.4,11.4,14.6,6.1,10.5,10.5,0.0,13.1,38.2,53,63,Greece,Europe,37.9838,23.7275,1,2026-02-21,2,5,52,8,1,Winter,8.0,0,0,0,12.5,14.0,12.1,39.1
Athens,11.9,8.0,9.5,9.1,6.3,0.0,0.0,0.0,11.0,28.1,70,3,Greece,Europe,37.9838,23.7275,1,2026-02-22,2,6,53,8,1,Winter,3.9,0,0,0,11.4,15.8,11.2,35.6
Athens,14.6,6.3,10.0,12.7,4.6,0.0,0.0,0.0,8.7,23.8,28,3,Greece,Europe,37.9838,23.7275,1,2026-02-23,2,0,54,9,0,Winter,8.3,0,0,0,9.5,12.9,10.785714285714286,32.6
Athens,15.9,7.1,11.4,14.7,5.4,0.0,0.0,0.0,9.9,28.4,24,3,Greece,Europe,37.9838,23.7275,1,2026-02-24,2,1,55,9,0,Winter,8.8,0,0,0,10.0,11.7,10.742857142857144,30.6
Athens,14.9,8.1,11.4,11.5,6.9,0.0,0.0,0.0,13.4,34.9,28,3,Greece,Europe,37.9838,23.7275,1,2026-02-25,2,2,56,9,0,Winter,6.800000000000001,0,0,0,11.4,10.7,10.842857142857143,30.6
Athens,14.2,6.7,9.7,10.8,4.4,0.0,0.0,0.0,13.9,35.6,21,3,Greece,Europe,37.9838,23.7275,1,2026-02-26,2,3,57,9,0,Winter,7.499999999999999,0,0,0,11.4,9.7,10.842857142857142,30.6
Athens,13.1,5.9,9.1,11.1,3.6,0.0,0.0,0.0,9.7,21.6,32,3,Greece,Europe,37.9838,23.7275,1,2026-02-27,2,4,58,9,0,Winter,7.199999999999999,0,0,0,9.7,12.5,10.357142857142858,10.5
Athens,12.9,4.9,8.5,9.4,2.9,0.0,0.0,0.0,12.5,31.7,36,3,Greece,Europe,37.9838,23.7275,1,2026-02-28,2,5,59,9,1,Winter,8.0,0,0,0,9.1,11.4,9.94285714285714,0.0
Athens,13.8,5.2,9.2,11.1,3.6,0.0,0.0,0.0,11.5,31.3,10,1,Greece,Europe,37.9838,23.7275,1,2026-03-01,3,6,60,9,1,Spring,8.600000000000001,0,0,0,8.5,9.5,9.9,0.0
Athens,17.3,5.4,10.9,15.4,3.1,0.0,0.0,0.0,10.2,31.7,0,0,Greece,Europe,37.9838,23.7275,1,2026-03-02,3,0,61,10,0,Spring,11.9,0,0,0,9.2,10.0,10.028571428571428,0.0
Athens,18.1,7.7,12.5,17.0,5.9,0.0,0.0,0.0,9.4,30.6,19,3,Greece,Europe,37.9838,23.7275,1,2026-03-03,3,1,62,10,0,Spring,10.400000000000002,0,0,0,10.9,11.4,10.185714285714283,0.0
Athens,18.5,8.3,13.3,17.1,6.3,0.0,0.0,0.0,7.9,18.0,49,3,Greece,Europe,37.9838,23.7275,1,2026-03-04,3,2,63,10,0,Spring,10.2,0,0,0,12.5,11.4,10.457142857142856,0.0
Athens,16.6,9.2,12.6,15.6,7.1,0.0,0.0,0.0,9.3,28.4,21,3,Greece,Europe,37.9838,23.7275,1,2026-03-05,3,3,64,10,0,Spring,7.400000000000002,0,0,0,13.3,9.7,10.87142857142857,0.0
Athens,17.9,9.0,13.3,15.6,7.6,0.2,0.2,0.0,9.3,28.4,63,51,Greece,Europe,37.9838,23.7275,1,2026-03-06,3,4,65,10,0,Spring,8.899999999999999,0,0,0,12.6,9.1,11.471428571428572,0.2
Athens,16.5,9.4,12.5,13.6,6.7,0.0,0.0,0.0,13.9,36.4,78,3,Greece,Europe,37.9838,23.7275,1,2026-03-07,3,5,66,10,1,Spring,7.1,0,0,0,13.3,8.5,12.042857142857144,0.2
Athens,16.4,6.6,11.2,14.6,4.5,0.0,0.0,0.0,11.7,32.4,25,3,Greece,Europe,37.9838,23.7275,1,2026-03-08,3,6,67,10,1,Spring,9.8,0,0,0,12.5,9.2,12.328571428571427,0.2
Athens,15.1,6.2,10.2,12.7,4.8,0.0,0.0,0.0,12.8,34.6,5,1,Greece,Europe,37.9838,23.7275,1,2026-03-09,3,0,68,11,0,Spring,8.899999999999999,0,0,0,11.2,10.9,12.22857142857143,0.2
Athens,17.0,5.4,11.0,15.6,3.3,0.0,0.0,0.0,9.0,25.9,32,3,Greece,Europe,37.9838,23.7275,1,2026-03-10,3,1,69,11,0,Spring,11.6,0,0,0,10.2,12.5,12.014285714285714,0.2
Athens,16.8,7.6,11.9,14.4,5.4,0.0,0.0,0.0,11.9,38.2,71,3,Greece,Europe,37.9838,23.7275,1,2026-03-11,3,2,70,11,0,Spring,9.2,0,0,0,11.0,13.3,11.814285714285711,0.2
Athens,17.2,7.0,12.3,15.0,4.8,0.0,0.0,0.0,14.4,39.6,7,2,Greece,Europe,37.9838,23.7275,1,2026-03-12,3,3,71,11,0,Spring,10.2,0,0,0,11.9,12.6,11.771428571428572,0.2
Athens,17.0,6.7,11.6,14.8,4.6,0.0,0.0,0.0,9.5,29.2,3,1,Greece,Europe,37.9838,23.7275,1,2026-03-13,3,4,72,11,0,Spring,10.3,0,0,0,12.3,13.3,11.528571428571428,0.0
Athens,16.4,5.8,10.8,14.6,3.8,0.0,0.0,0.0,12.8,35.3,29,3,Greece,Europe,37.9838,23.7275,1,2026-03-14,3,5,73,11,1,Spring,10.599999999999998,0,0,0,11.6,12.5,11.285714285714286,0.0
Athens,17.2,6.4,11.4,14.8,3.4,0.0,0.0,0.0,10.1,30.2,11,2,Greece,Europe,37.9838,23.7275,1,2026-03-15,3,6,74,11,1,Spring,10.8,0,0,0,10.8,11.2,11.314285714285717,0.0
Athens,16.9,7.8,11.7,16.3,4.7,0.0,0.0,0.0,9.8,23.4,49,3,Greece,Europe,37.9838,23.7275,1,2026-03-16,3,0,75,12,0,Spring,9.099999999999998,0,0,0,11.4,10.2,11.528571428571428,0.0
Athens,13.9,8.8,11.4,10.6,6.5,0.1,0.1,0.0,13.3,36.7,92,51,Greece,Europe,37.9838,23.7275,1,2026-03-17,3,1,76,12,0,Spring,5.1,0,0,0,11.7,11.0,11.585714285714284,0.1
Athens,14.9,9.4,11.7,11.6,6.6,1.8,1.8,0.0,17.2,46.1,82,53,Greece,Europe,37.9838,23.7275,1,2026-03-18,3,2,77,12,0,Spring,5.5,0,0,0,11.4,11.9,11.557142857142855,1.9
Athens,12.0,8.9,10.3,9.7,5.3,2.5,2.5,0.0,15.8,41.8,100,51,Greece,Europe,37.9838,23.7275,1,2026-03-19,3,3,78,12,0,Spring,3.1,0,0,0,11.7,12.3,11.27142857142857,4.4
Athens,10.6,6.7,8.4,7.1,4.4,1.5,1.5,0.0,14.9,41.4,90,51,Greece,Europe,37.9838,23.7275,1,2026-03-20,3,4,79,12,0,Spring,3.9,0,0,0,10.3,11.6,10.814285714285717,5.9
Athens,11.9,5.3,8.7,9.2,3.3,0.0,0.0,0.0,16.8,43.6,72,3,Greece,Europe,37.9838,23.7275,1,2026-03-21,3,5,80,12,1,Spring,6.6000000000000005,0,0,0,8.4,10.8,10.514285714285716,5.9
Athens,13.9,6.5,10.0,11.7,4.9,0.0,0.0,0.0,9.2,27.7,52,3,Greece,Europe,37.9838,23.7275,1,2026-03-22,3,6,81,12,1,Spring,7.4,0,0,0,8.7,11.4,10.314285714285717,5.9
Athens,14.4,7.0,10.5,13.1,5.0,0.6,0.6,0.0,5.5,18.7,65,51,Greece,Europe,37.9838,23.7275,1,2026-03-23,3,0,82,13,0,Spring,7.4,0,0,0,10.0,11.7,10.142857142857142,6.5
Athens,14.0,7.0,10.3,11.8,5.1,2.5,2.5,0.0,11.2,36.7,71,55,Greece,Europe,37.9838,23.7275,1,2026-03-24,3,1,83,13,0,Spring,7.0,0,0,0,10.5,11.4,9.985714285714286,8.9
Athens,14.9,9.0,11.3,11.2,6.6,3.8,3.8,0.0,22.0,56.5,61,61,Greece,Europe,37.9838,23.7275,1,2026-03-25,3,2,84,13,0,Spring,5.9,0,0,0,10.3,11.7,9.928571428571429,10.9
Athens,17.1,7.1,12.1,15.7,5.0,0.0,0.0,0.0,12.7,34.9,19,3,Greece,Europe,37.9838,23.7275,1,2026-03-26,3,3,85,13,0,Spring,10.000000000000002,0,0,0,11.3,10.3,10.185714285714283,8.4
Athens,16.6,10.4,12.9,13.8,8.6,6.4,6.4,0.0,19.5,52.2,53,61,Greece,Europe,37.9838,23.7275,1,2026-03-27,3,4,86,13,0,Spring,6.200000000000001,0,0,0,12.1,8.4,10.828571428571427,13.3
Athens,14.1,6.0,10.3,12.9,3.7,0.1,0.1,0.0,8.0,29.5,52,51,Greece,Europe,37.9838,23.7275,1,2026-03-28,3,5,87,13,1,Spring,8.1,0,0,0,12.9,8.7,11.05714285714286,13.4
Athens,16.2,6.6,11.2,14.5,4.8,0.7,0.7,0.0,11.0,36.4,28,53,Greece,Europe,37.9838,23.7275,1,2026-03-29,3,6,88,13,1,Spring,9.6,0,0,0,10.3,10.0,11.228571428571428,14.1
Athens,17.8,7.7,12.7,16.2,6.2,0.0,0.0,0.0,13.8,41.4,18,3,Greece,Europe,37.9838,23.7275,1,2026-03-30,3,0,89,14,0,Spring,10.1,0,0,0,11.2,10.5,11.542857142857144,13.500000000000002
Athens,16.8,9.1,13.6,15.7,8.1,1.1,1.1,0.0,13.1,34.2,47,53,Greece,Europe,37.9838,23.7275,1,2026-03-31,3,1,90,14,0,Spring,7.700000000000001,0,0,0,12.7,10.3,12.014285714285714,12.1
Athens,13.8,12.1,12.9,12.7,6.7,43.1,43.1,0.0,38.7,91.8,100,65,Greece,Europe,37.9838,23.7275,1,2026-04-01,4,2,91,14,0,Spring,1.700000000000001,1,0,0,13.6,11.3,12.242857142857144,51.400000000000006
Athens,14.9,11.1,12.7,12.7,8.2,32.2,32.2,0.0,33.7,81.7,90,63,Greece,Europe,37.9838,23.7275,1,2026-04-02,4,3,92,14,0,Spring,3.8000000000000007,1,0,0,12.9,12.1,12.328571428571427,83.6
Athens,15.9,10.0,13.0,15.9,9.4,4.8,4.8,0.0,10.1,30.6,73,63,Greece,Europe,37.9838,23.7275,1,2026-04-03,4,4,93,14,0,Spring,5.9,0,0,0,12.7,12.9,12.342857142857143,82.0
Athens,16.5,9.2,12.8,15.2,8.4,1.3,1.3,0.0,9.1,30.6,57,55,Greece,Europe,37.9838,23.7275,1,2026-04-04,4,5,94,14,1,Spring,7.300000000000001,0,0,0,13.0,10.3,12.7,83.2
Athens,17.5,9.9,13.8,16.1,9.2,1.3,1.3,0.0,11.4,33.8,22,55,Greece,Europe,37.9838,23.7275,1,2026-04-05,4,6,95,14,1,Spring,7.6,0,0,0,12.8,11.2,13.071428571428571,83.8
Athens,20.8,10.4,15.3,19.9,8.7,0.0,0.0,0.0,6.6,20.9,9,2,Greece,Europe,37.9838,23.7275,1,2026-04-06,4,0,96,15,0,Spring,10.4,0,0,0,13.8,12.7,13.44285714285714,83.8
Athens,22.0,10.5,15.9,22.4,9.7,0.0,0.0,0.0,13.0,32.8,5,1,Greece,Europe,37.9838,23.7275,1,2026-04-07,4,1,97,15,0,Spring,11.5,0,0,0,15.3,13.6,13.771428571428572,82.7
Athens,24.0,11.9,18.1,23.9,11.5,0.0,0.0,0.0,10.9,27.7,13,2,Greece,Europe,37.9838,23.7275,1,2026-04-08,4,2,98,15,0,Spring,12.1,0,0,0,15.9,12.9,14.514285714285714,39.6
Athens,19.1,13.6,16.0,18.2,10.8,0.2,0.2,0.0,12.8,36.0,40,51,Greece,Europe,37.9838,23.7275,1,2026-04-09,4,3,99,15,0,Spring,5.500000000000002,0,0,0,18.1,12.7,14.985714285714286,7.6
Athens,18.8,12.1,14.9,17.2,11.4,0.0,0.0,0.0,11.7,34.9,49,3,Greece,Europe,37.9838,23.7275,1,2026-04-10,4,4,100,15,0,Spring,6.700000000000001,0,0,0,16.0,13.0,15.257142857142856,2.8000000000000003
Athens,17.4,11.6,14.4,15.7,9.6,0.0,0.0,0.0,9.7,29.2,90,3,Greece,Europe,37.9838,23.7275,1,2026-04-11,4,5,101,15,1,Spring,5.799999999999999,0,0,0,14.9,12.8,15.485714285714286,1.5
Athens,17.9,12.7,15.3,17.5,11.6,0.1,0.1,0.0,10.3,31.3,85,51,Greece,Europe,37.9838,23.7275,1,2026-04-12,4,6,102,15,1,Spring,5.199999999999999,0,0,0,14.4,13.8,15.7,0.3
Athens,19.5,9.8,14.9,19.4,8.8,0.0,0.0,0.0,9.3,30.6,63,3,Greece,Europe,37.9838,23.7275,1,2026-04-13,4,0,103,16,0,Spring,9.7,0,0,0,15.3,15.3,15.642857142857142,0.3
Athens,20.3,11.6,15.4,20.4,9.5,3.4,3.4,0.0,8.9,27.7,90,61,Greece,Europe,37.9838,23.7275,1,2026-04-14,4,1,104,16,0,Spring,8.700000000000001,0,0,0,14.9,15.9,15.571428571428571,3.7
Athens,21.2,12.9,17.0,22.3,12.7,0.0,0.0,0.0,6.5,20.5,94,3,Greece,Europe,37.9838,23.7275,1,2026-04-15,4,2,105,16,0,Spring,8.299999999999999,0,0,0,15.4,18.1,15.414285714285716,3.7
Athens,20.9,13.8,17.1,19.0,12.8,0.0,0.0,0.0,16.9,38.9,100,3,Greece,Europe,37.9838,23.7275,1,2026-04-16,4,3,106,16,0,Spring,7.099999999999998,0,0,0,17.0,16.0,15.571428571428571,3.5
Athens,21.9,15.4,17.8,18.3,13.3,0.3,0.3,0.0,19.9,52.6,90,51,Greece,Europe,37.9838,23.7275,1,2026-04-17,4,4,107,16,0,Spring,6.499999999999998,0,0,0,17.1,14.9,15.985714285714286,3.8
Athens,21.9,12.8,17.6,19.7,10.7,0.0,0.0,0.0,14.1,41.0,16,2,Greece,Europe,37.9838,23.7275,1,2026-04-18,4,5,108,16,1,Spring,9.099999999999998,0,0,0,17.8,14.4,16.442857142857143,3.8
Athens,21.5,12.4,16.9,20.5,10.7,0.4,0.4,0.0,8.1,26.3,12,51,Greece,Europe,37.9838,23.7275,1,2026-04-19,4,6,109,16,1,Spring,9.1,0,0,0,17.6,15.3,16.67142857142857,4.1
